estado,anio_mes,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
Michoacan,2022-12,19.7006,-101.1864,22.2,7.23,20.65,5.61,19.6,101.9
Michoacan,2023-01,19.7006,-101.1864,22.83,6.28,20.97,4.41,2.5,116.55
Michoacan,2023-02,19.7006,-101.1864,25.15,8.09,23.65,6.55,0.4,127.53
Michoacan,2023-03,19.7006,-101.1864,27.6,9.75,26.49,8.31,11.2,168.97
Michoacan,2023-04,19.7006,-101.1864,29.01,11.89,27.84,10.8,6.1,180.83
Michoacan,2023-05,19.7006,-101.1864,28.22,13.35,28.26,12.89,56.4,164.66
Michoacan,2023-06,19.7006,-101.1864,31.03,15.03,30.7,15.07,30.0,184.13
Michoacan,2023-07,19.7006,-101.1864,25.65,14.03,28.15,14.65,143.0,145.36
Michoacan,2023-08,19.7006,-101.1864,25.36,13.8,27.55,14.31,90.1,137.36
Michoacan,2023-09,19.7006,-101.1864,26.86,13.08,27.71,13.29,49.6,143.63
Michoacan,2023-10,19.7006,-101.1864,24.64,12.96,25.44,12.91,68.4,112.82
Michoacan,2023-11,19.7006,-101.1864,24.65,10.27,23.94,9.43,25.9,109.23
Michoacan,2023-12,19.7006,-101.1864,20.7,8.39,19.6,7.13,43.3,84.48
Michoacan,2024-01,19.7006,-101.1864,23.56,7.24,21.23,5.15,2.2,113.26
Michoacan,2024-02,19.7006,-101.1864,25.98,8.43,23.88,6.74,23.2,132.42
Michoacan,2024-03,19.7006,-101.1864,29.09,9.25,27.06,7.11,0.2,194.22
Michoacan,2024-04,19.7006,-101.1864,30.79,12.81,29.26,11.38,0.3,192.58
Michoacan,2024-05,19.7006,-101.1864,33.1,15.54,32.31,14.35,3.8,211.76
Michoacan,2024-06,19.7006,-101.1864,29.73,15.74,29.93,16.15,86.7,161.04
Michoacan,2024-07,19.7006,-101.1864,24.33,13.95,27.0,14.78,230.7,129.73
Michoacan,2024-08,19.7006,-101.1864,24.52,13.88,27.37,14.63,209.9,130.73
Michoacan,2024-09,19.7006,-101.1864,23.89,14.51,26.18,15.22,178.8,109.91
Michoacan,2024-10,19.7006,-101.1864,23.74,10.89,23.57,10.2,52.3,122.83
Michoacan,2024-11,19.7006,-101.1864,25.43,9.47,24.69,8.57,10.1,116.28
Michoacan,2024-12,19.7006,-101.1864,23.4,8.3,22.13,7.08,2.7,107.13
Michoacan,2025-01,19.7006,-101.1864,23.31,8.29,21.95,6.88,20.6,110.02
Michoacan,2025-02,19.7006,-101.1864,25.72,9.8,24.97,8.8,20.3,120.73
Michoacan,2025-03,19.7006,-101.1864,29.0,10.78,28.02,9.43,1.7,181.04
Michoacan,2025-04,19.7006,-101.1864,29.59,12.38,28.29,10.49,0.1,199.21
Michoacan,2025-05,19.7006,-101.1864,29.27,14.99,29.67,15.08,43.6,170.55
Michoacan,2025-06,19.7006,-101.1864,24.51,14.36,26.17,15.28,194.6,119.0
Michoacan,2025-07,19.7006,-101.1864,23.82,12.88,25.87,13.39,120.7,133.97
Michoacan,2025-08,19.7006,-101.1864,24.16,13.39,26.81,14.06,147.5,132.01
Michoacan,2025-09,19.7006,-101.1864,23.91,13.66,26.51,14.47,141.1,119.28
Michoacan,2025-10,19.7006,-101.1864,25.17,12.31,24.86,12.29,51.7,125.65
Michoacan,2025-11,19.7006,-101.1864,25.13,9.74,23.74,8.77,0.3,119.53
Michoacan,2025-12,19.7006,-101.1864,22.99,8.63,21.91,7.66,16.4,101.35
Michoacan,2026-01,19.7006,-101.1864,23.35,8.2,22.27,6.98,6.6,108.81
Michoacan,2026-02,19.7006,-101.1864,26.59,8.96,25.26,7.75,1.0,130.6
Michoacan,2026-03,19.7006,-101.1864,26.11,10.44,24.93,9.25,25.6,159.17
Michoacan,2026-04,19.7006,-101.1864,28.7,12.82,28.69,12.44,26.7,161.64
Michoacan,2026-05,19.7006,-101.1864,29.45,14.86,29.75,15.1,44.5,173.89
Michoacan,2026-06,19.7006,-101.1864,24.06,14.82,25.96,15.81,184.8,124.43
Morelos,2020-01,18.922,-99.2348,24.35,12.3,23.05,9.87,3.3,125.17
Morelos,2020-02,18.922,-99.2348,25.77,13.5,25.6,11.66,16.4,131.62
Morelos,2020-03,18.922,-99.2348,29.15,15.74,29.0,14.3,0.8,169.84
Morelos,2020-04,18.922,-99.2348,30.95,17.6,31.01,16.24,2.6,180.69
Morelos,2020-05,18.922,-99.2348,30.67,16.93,30.13,15.36,3.1,189.31
Morelos,2020-06,18.922,-99.2348,26.46,17.4,27.76,17.9,171.9,136.76
Morelos,2020-07,18.922,-99.2348,24.52,16.5,26.66,16.89,255.3,131.43
Morelos,2020-08,18.922,-99.2348,23.78,16.74,26.03,17.35,375.8,121.57
Morelos,2020-09,18.922,-99.2348,22.56,16.44,24.85,17.06,370.1,101.43
Morelos,2020-10,18.922,-99.2348,23.68,14.27,25.22,12.85,38.3,128.92
Morelos,2020-11,18.922,-99.2348,25.02,14.02,24.84,12.16,4.4,127.56
Morelos,2020-12,18.922,-99.2348,24.03,13.11,23.4,11.28,1.4,114.5
Morelos,2021-01,18.922,-99.2348,24.59,12.83,23.77,10.67,1.2,123.84
Morelos,2021-02,18.922,-99.2348,26.42,12.43,25.08,9.58,0.0,144.96
Morelos,2021-03,18.922,-99.2348,29.15,15.01,28.62,13.21,0.8,177.56
Morelos,2021-04,18.922,-99.2348,30.81,16.05,30.29,14.09,0.9,190.42
Morelos,2021-05,18.922,-99.2348,27.42,16.33,28.08,16.12,156.2,149.18
Morelos,2021-06,18.922,-99.2348,23.55,16.32,25.7,16.92,368.9,108.56
Morelos,2021-07,18.922,-99.2348,24.64,16.02,26.41,15.99,127.4,135.13
Morelos,2021-08,18.922,-99.2348,23.46,16.2,25.67,16.55,229.5,120.54
Morelos,2021-09,18.922,-99.2348,22.99,16.13,25.48,16.61,347.8,107.0
Morelos,2021-10,18.922,-99.2348,23.47,15.4,25.71,15.07,95.4,114.21
Morelos,2021-11,18.922,-99.2348,22.75,12.63,22.87,10.99,1.6,112.51
Morelos,2021-12,18.922,-99.2348,24.21,12.92,23.65,10.58,0.0,120.66
Morelos,2022-01,18.922,-99.2348,23.77,12.49,22.69,10.52,10.4,118.94
Morelos,2022-02,18.922,-99.2348,25.98,12.75,24.85,10.28,1.9,137.61
Morelos,2022-03,18.922,-99.2348,28.92,14.14,27.82,11.58,2.7,186.2
Morelos,2022-04,18.922,-99.2348,29.81,16.43,29.41,14.91,8.3,176.09
Morelos,2022-05,18.922,-99.2348,30.78,17.15,30.34,15.88,13.9,187.66
Morelos,2022-06,18.922,-99.2348,24.65,15.55,26.47,15.68,170.8,129.68
Morelos,2022-07,18.922,-99.2348,24.65,15.7,26.86,15.74,157.3,137.76
Morelos,2022-08,18.922,-99.2348,23.68,15.48,25.95,15.62,180.5,130.68
Morelos,2022-09,18.922,-99.2348,22.64,15.72,25.17,16.13,401.0,105.87
Morelos,2022-10,18.922,-99.2348,23.35,15.57,25.58,15.39,58.2,111.98
Morelos,2022-11,18.922,-99.2348,24.07,13.95,24.76,12.96,5.2,108.35
Morelos,2022-12,18.922,-99.2348,23.13,12.2,22.31,9.93,0.2,114.6
Morelos,2023-01,18.922,-99.2348,24.43,12.07,23.37,9.67,0.1,128.26
Morelos,2023-02,18.922,-99.2348,26.65,13.32,25.79,11.01,0.0,140.31
Morelos,2023-03,18.922,-99.2348,29.1,15.22,28.6,13.5,1.3,174.95
Morelos,2023-04,18.922,-99.2348,30.3,16.06,29.77,14.29,5.3,182.38
Morelos,2023-05,18.922,-99.2348,29.12,16.35,29.42,15.29,80.3,165.74
Morelos,2023-06,18.922,-99.2348,29.73,17.35,30.33,16.75,79.9,168.37
Morelos,2023-07,18.922,-99.2348,25.61,15.94,27.58,15.79,148.1,145.24
Morelos,2023-08,18.922,-99.2348,25.0,16.04,27.25,15.92,194.8,140.08
Morelos,2023-09,18.922,-99.2348,25.08,15.49,27.22,14.97,94.0,135.69
Morelos,2023-10,18.922,-99.2348,24.28,15.45,26.22,15.17,125.0,115.59
Morelos,2023-11,18.922,-99.2348,24.33,13.99,25.06,12.62,19.3,113.51
Morelos,2023-12,18.922,-99.2348,22.59,12.27,21.88,9.93,8.3,105.96
Morelos,2024-01,18.922,-99.2348,24.95,12.74,23.51,10.07,0.2,125.55
Morelos,2024-02,18.922,-99.2348,27.55,13.17,26.15,10.07,10.6,153.11
Morelos,2024-03,18.922,-99.2348,31.0,15.2,29.41,11.99,0.0,205.93
Morelos,2024-04,18.922,-99.2348,31.97,17.02,31.08,14.73,0.9,203.35
Morelos,2024-05,18.922,-99.2348,33.49,19.24,33.37,17.88,5.3,203.7
Morelos,2024-06,18.922,-99.2348,28.66,17.4,29.59,16.99,140.0,158.92
Morelos,2024-07,18.922,-99.2348,24.27,16.12,27.09,16.35,242.9,134.87
Morelos,2024-08,18.922,-99.2348,24.16,15.81,27.06,15.94,207.7,133.98
Morelos,2024-09,18.922,-99.2348,23.48,16.12,26.21,16.58,315.2,106.61
Morelos,2024-10,18.922,-99.2348,22.78,14.5,24.35,13.33,115.0,113.74
Morelos,2024-11,18.922,-99.2348,24.21,13.46,24.53,11.5,10.7,121.86
Morelos,2024-12,18.922,-99.2348,23.76,12.31,22.65,9.79,1.6,118.89
Morelos,2025-01,18.922,-99.2348,23.6,12.18,23.31,10.17,20.2,118.53
Morelos,2025-02,18.922,-99.2348,26.72,13.93,26.41,12.22,1.8,130.09
Morelos,2025-03,18.922,-99.2348,30.18,15.57,29.42,13.16,0.9,187.81
Morelos,2025-04,18.922,-99.2348,30.43,15.8,29.59,13.27,5.8,196.96
Morelos,2025-05,18.922,-99.2348,29.62,17.22,30.47,16.84,98.5,167.55
Morelos,2025-06,18.922,-99.2348,23.61,15.91,26.17,16.31,251.3,114.74
Morelos,2025-07,18.922,-99.2348,25.01,15.74,27.0,15.24,63.3,150.4
Morelos,2025-08,18.922,-99.2348,24.7,15.6,26.77,15.49,122.3,141.73
Morelos,2025-09,18.922,-99.2348,23.63,15.89,26.24,16.07,173.8,118.29
Morelos,2025-10,18.922,-99.2348,23.35,14.76,25.23,14.09,90.9,118.71
Morelos,2025-11,18.922,-99.2348,24.51,13.74,24.24,11.62,1.4,126.1
Morelos,2025-12,18.922,-99.2348,23.93,13.46,23.27,11.72,5.8,113.25
Morelos,2026-01,18.922,-99.2348,24.5,12.53,23.46,10.23,0.7,127.49
Morelos,2026-02,18.922,-99.2348,26.33,13.06,25.3,10.64,2.6,138.5
Morelos,2026-03,18.922,-99.2348,26.95,14.1,26.31,12.05,9.7,166.85
Morelos,2026-04,18.922,-99.2348,28.6,16.1,28.85,14.85,19.4,162.09
Morelos,2026-05,18.922,-99.2348,29.0,17.73,30.57,17.28,71.3,168.43
Morelos,2026-06,18.922,-99.2348,24.33,16.73,27.22,17.34,220.2,129.79
Nayarit,2020-01,21.5039,-104.8946,24.6,15.13,25.31,14.1,94.0,101.08
Nayarit,2020-02,21.5039,-104.8946,24.58,14.36,26.18,13.76,72.9,106.03
Nayarit,2020-03,21.5039,-104.8946,28.0,16.32,30.22,16.0,0.6,153.0
Nayarit,2020-04,21.5039,-104.8946,29.58,15.99,30.99,14.5,0.0,177.5
Nayarit,2020-05,21.5039,-104.8946,30.31,17.0,32.16,16.45,7.9,185.29
Nayarit,2020-06,21.5039,-104.8946,29.69,19.46,33.22,21.45,89.6,146.39
Nayarit,2020-07,21.5039,-104.8946,26.88,19.86,31.46,22.54,514.1,112.52
Nayarit,2020-08,21.5039,-104.8946,27.25,20.37,32.11,23.29,405.3,109.75
Nayarit,2020-09,21.5039,-104.8946,26.72,20.03,31.21,23.08,321.0,98.11
Nayarit,2020-10,21.5039,-104.8946,28.43,19.03,31.93,21.23,41.8,125.03
Nayarit,2020-11,21.5039,-104.8946,29.01,17.27,29.72,16.88,0.0,125.34
Nayarit,2020-12,21.5039,-104.8946,24.25,14.44,24.97,13.97,67.8,95.19
Nayarit,2021-01,21.5039,-104.8946,25.02,13.66,25.31,12.41,6.0,108.84
Nayarit,2021-02,21.5039,-104.8946,25.93,13.35,26.41,12.44,3.9,118.24
Nayarit,2021-03,21.5039,-104.8946,29.09,14.56,29.19,12.36,0.0,174.94
Nayarit,2021-04,21.5039,-104.8946,30.3,15.8,31.38,14.45,0.5,181.03
Nayarit,2021-05,21.5039,-104.8946,30.81,17.02,32.05,16.36,1.8,186.07
Nayarit,2021-06,21.5039,-104.8946,28.1,19.25,31.33,21.29,342.2,120.75
Nayarit,2021-07,21.5039,-104.8946,27.02,19.67,31.72,22.27,393.6,117.04
Nayarit,2021-08,21.5039,-104.8946,27.04,19.98,31.84,22.57,421.8,110.65
Nayarit,2021-09,21.5039,-104.8946,26.2,19.59,30.55,22.3,374.9,93.03
Nayarit,2021-10,21.5039,-104.8946,27.27,18.67,31.18,20.72,85.8,111.99
Nayarit,2021-11,21.5039,-104.8946,27.71,16.33,29.03,16.57,10.4,110.47
Nayarit,2021-12,21.5039,-104.8946,27.21,15.56,27.32,14.79,4.1,107.94
Nayarit,2022-01,21.5039,-104.8946,26.03,14.47,26.18,13.89,4.3,106.17
Nayarit,2022-02,21.5039,-104.8946,26.52,14.24,26.68,12.83,4.6,121.62
Nayarit,2022-03,21.5039,-104.8946,28.26,13.68,28.58,11.6,0.0,169.24
Nayarit,2022-04,21.5039,-104.8946,29.25,15.68,30.94,14.7,11.8,172.59
Nayarit,2022-05,21.5039,-104.8946,30.17,16.89,32.78,16.81,0.0,181.08
Nayarit,2022-06,21.5039,-104.8946,28.8,18.74,32.0,20.79,144.3,129.1
Nayarit,2022-07,21.5039,-104.8946,27.3,19.73,32.31,22.39,358.5,116.63
Nayarit,2022-08,21.5039,-104.8946,26.6,19.3,31.64,21.89,361.9,112.25
Nayarit,2022-09,21.5039,-104.8946,27.76,19.99,32.11,22.73,216.9,111.81
Nayarit,2022-10,21.5039,-104.8946,26.68,17.93,30.52,19.36,125.1,111.91
Nayarit,2022-11,21.5039,-104.8946,26.05,15.52,28.25,15.19,19.7,108.03
Nayarit,2022-12,21.5039,-104.8946,25.4,14.65,26.3,14.23,0.7,101.09
Nayarit,2023-01,21.5039,-104.8946,25.07,13.61,25.45,12.66,2.9,107.38
Nayarit,2023-02,21.5039,-104.8946,26.49,14.49,27.28,13.29,0.0,122.24
Nayarit,2023-03,21.5039,-104.8946,27.77,13.76,28.44,12.02,0.0,163.38
Nayarit,2023-04,21.5039,-104.8946,29.66,15.51,30.33,13.6,0.0,177.87
Nayarit,2023-05,21.5039,-104.8946,31.43,17.54,32.18,16.36,4.7,189.18
Nayarit,2023-06,21.5039,-104.8946,31.33,18.08,34.45,19.39,48.2,171.5
Nayarit,2023-07,21.5039,-104.8946,28.49,20.48,33.76,23.54,314.9,127.9
Nayarit,2023-08,21.5039,-104.8946,28.67,20.63,33.68,23.69,283.0,121.34
Nayarit,2023-09,21.5039,-104.8946,28.53,20.76,33.97,24.34,187.5,116.69
Nayarit,2023-10,21.5039,-104.8946,27.09,18.98,30.93,21.07,220.8,105.9
Nayarit,2023-11,21.5039,-104.8946,27.12,17.66,29.59,18.5,52.2,100.87
Nayarit,2023-12,21.5039,-104.8946,25.81,15.72,26.11,14.95,12.3,99.43
Nayarit,2024-01,21.5039,-104.8946,24.82,13.99,25.6,13.14,16.5,100.32
Nayarit,2024-02,21.5039,-104.8946,25.11,13.89,26.12,13.06,37.0,108.7
Nayarit,2024-03,21.5039,-104.8946,26.85,13.93,28.49,12.63,0.0,153.78
Nayarit,2024-04,21.5039,-104.8946,29.46,15.91,31.04,14.77,0.0,172.12
Nayarit,2024-05,21.5039,-104.8946,31.18,17.39,33.59,16.82,0.0,187.04
Nayarit,2024-06,21.5039,-104.8946,28.66,19.17,32.35,21.66,167.2,129.82
Nayarit,2024-07,21.5039,-104.8946,27.27,19.89,32.51,22.75,444.1,113.99
Nayarit,2024-08,21.5039,-104.8946,27.23,20.29,32.45,23.3,302.4,108.94
Nayarit,2024-09,21.5039,-104.8946,27.93,19.78,33.01,22.61,215.9,112.0
Nayarit,2024-10,21.5039,-104.8946,29.04,19.46,32.34,21.65,65.8,124.21
Nayarit,2024-11,21.5039,-104.8946,27.38,16.59,29.82,17.53,10.3,105.34
Nayarit,2024-12,21.5039,-104.8946,27.66,16.43,28.22,15.79,0.4,106.81
Nayarit,2025-01,21.5039,-104.8946,25.15,15.03,25.73,14.25,36.5,99.98
Nayarit,2025-02,21.5039,-104.8946,27.98,16.27,28.38,14.7,0.0,125.95
Nayarit,2025-03,21.5039,-104.8946,29.22,16.13,29.21,13.68,0.0,173.32
Nayarit,2025-04,21.5039,-104.8946,30.36,16.88,31.31,15.43,0.0,178.17
Nayarit,2025-05,21.5039,-104.8946,31.82,19.21,32.79,18.43,40.3,188.17
Nayarit,2025-06,21.5039,-104.8946,28.76,19.97,32.77,22.98,277.6,126.89
Nayarit,2025-07,21.5039,-104.8946,28.53,19.93,33.24,22.53,196.5,134.5
Nayarit,2025-08,21.5039,-104.8946,28.02,19.88,33.19,22.55,215.4,122.9
Nayarit,2025-09,21.5039,-104.8946,27.63,19.91,32.81,22.56,367.8,105.98
Nayarit,2025-10,21.5039,-104.8946,28.21,19.55,32.11,22.09,192.9,112.73
Nayarit,2025-11,21.5039,-104.8946,28.04,16.74,29.76,17.04,2.2,112.48
Nayarit,2025-12,21.5039,-104.8946,27.29,16.73,28.29,16.57,20.2,101.56
Nayarit,2026-01,21.5039,-104.8946,26.3,15.77,26.92,15.48,18.9,101.3
Nayarit,2026-02,21.5039,-104.8946,27.53,15.4,28.85,15.1,14.5,117.8
Nayarit,2026-03,21.5039,-104.8946,28.61,16.45,30.16,15.99,22.1,155.4
Nayarit,2026-04,21.5039,-104.8946,30.5,17.53,32.42,17.53,4.1,172.49
Nayarit,2026-05,21.5039,-104.8946,31.88,19.48,34.05,20.33,8.4,183.89
Nayarit,2026-06,21.5039,-104.8946,28.81,20.23,32.95,23.29,354.6,129.0
Nuevo Leon,2020-01,25.6866,-100.3161,20.5,11.47,19.87,10.15,35.4,71.65
Nuevo Leon,2020-02,25.6866,-100.3161,21.74,10.39,21.03,8.88,16.6,87.03
Nuevo Leon,2020-03,25.6866,-100.3161,28.14,16.52,28.65,17.24,24.6,121.36
Nuevo Leon,2020-04,25.6866,-100.3161,28.68,17.98,30.07,19.1,58.1,124.41
Nuevo Leon,2020-05,25.6866,-100.3161,30.67,19.92,33.37,22.52,79.4,147.41
Nuevo Leon,2020-06,25.6866,-100.3161,30.68,21.32,34.19,24.74,52.4,148.97
Nuevo Leon,2020-07,25.6866,-100.3161,33.22,22.35,35.54,25.8,224.5,173.99
Nuevo Leon,2020-08,25.6866,-100.3161,32.41,21.93,35.36,25.19,11.1,174.08
Nuevo Leon,2020-09,25.6866,-100.3161,28.08,20.47,31.23,22.45,164.3,118.4
Nuevo Leon,2020-10,25.6866,-100.3161,28.23,16.82,29.05,17.14,12.9,128.01
Nuevo Leon,2020-11,25.6866,-100.3161,24.61,15.32,24.5,15.56,11.2,85.32
Nuevo Leon,2020-12,25.6866,-100.3161,20.7,8.86,18.35,6.34,7.2,87.7
Nuevo Leon,2021-01,25.6866,-100.3161,20.28,9.43,18.7,7.43,15.7,82.06
Nuevo Leon,2021-02,25.6866,-100.3161,21.48,8.74,20.14,7.06,9.5,87.11
Nuevo Leon,2021-03,25.6866,-100.3161,27.41,14.09,26.32,12.98,20.0,144.54
Nuevo Leon,2021-04,25.6866,-100.3161,28.85,16.95,29.27,17.51,56.6,138.21
Nuevo Leon,2021-05,25.6866,-100.3161,31.31,19.8,33.17,21.92,68.6,148.47
Nuevo Leon,2021-06,25.6866,-100.3161,32.07,21.44,34.56,24.77,83.6,160.13
Nuevo Leon,2021-07,25.6866,-100.3161,30.7,21.49,34.13,25.09,79.1,151.23
Nuevo Leon,2021-08,25.6866,-100.3161,34.62,22.53,36.1,25.89,25.0,191.27
Nuevo Leon,2021-09,25.6866,-100.3161,32.13,21.81,33.97,24.8,67.9,152.38
Nuevo Leon,2021-10,25.6866,-100.3161,28.38,18.75,29.95,20.19,50.1,121.3
Nuevo Leon,2021-11,25.6866,-100.3161,22.87,13.7,22.94,13.57,58.7,76.9
Nuevo Leon,2021-12,25.6866,-100.3161,25.37,14.04,25.06,13.02,28.0,87.99
Nuevo Leon,2022-01,25.6866,-100.3161,18.95,8.09,17.16,5.5,32.8,77.36
Nuevo Leon,2022-02,25.6866,-100.3161,19.38,7.32,18.1,4.99,7.2,85.85
Nuevo Leon,2022-03,25.6866,-100.3161,26.68,12.12,24.68,10.08,1.0,153.1
Nuevo Leon,2022-04,25.6866,-100.3161,31.4,18.48,31.68,19.31,68.4,159.65
Nuevo Leon,2022-05,25.6866,-100.3161,34.17,20.95,35.94,23.9,40.6,177.42
Nuevo Leon,2022-06,25.6866,-100.3161,35.18,21.74,35.89,24.74,11.6,206.86
Nuevo Leon,2022-07,25.6866,-100.3161,36.15,23.05,37.31,26.3,3.2,219.29
Nuevo Leon,2022-08,25.6866,-100.3161,34.31,22.98,36.48,26.51,68.1,179.44
Nuevo Leon,2022-09,25.6866,-100.3161,29.13,20.32,31.64,23.02,167.6,130.01
Nuevo Leon,2022-10,25.6866,-100.3161,25.87,16.67,26.74,17.21,97.8,102.7
Nuevo Leon,2022-11,25.6866,-100.3161,21.01,12.01,20.99,10.96,37.0,70.45
Nuevo Leon,2022-12,25.6866,-100.3161,19.68,10.2,19.26,8.88,18.8,65.39
Nuevo Leon,2023-01,25.6866,-100.3161,23.21,11.9,21.82,9.98,5.6,91.33
Nuevo Leon,2023-02,25.6866,-100.3161,24.62,11.6,22.91,9.86,2.9,109.68
Nuevo Leon,2023-03,25.6866,-100.3161,27.28,14.49,26.86,13.95,98.7,124.51
Nuevo Leon,2023-04,25.6866,-100.3161,27.17,16.67,28.14,17.24,40.2,124.42
Nuevo Leon,2023-05,25.6866,-100.3161,29.22,19.46,32.06,21.8,80.0,137.4
Nuevo Leon,2023-06,25.6866,-100.3161,36.45,22.94,38.36,26.33,13.4,200.29
Nuevo Leon,2023-07,25.6866,-100.3161,37.36,23.81,38.08,27.14,18.3,230.16
Nuevo Leon,2023-08,25.6866,-100.3161,37.3,24.23,37.75,27.07,9.7,223.13
Nuevo Leon,2023-09,25.6866,-100.3161,34.89,23.05,36.53,26.24,28.1,180.24
Nuevo Leon,2023-10,25.6866,-100.3161,26.48,18.15,28.11,19.56,180.4,97.18
Nuevo Leon,2023-11,25.6866,-100.3161,20.81,12.62,21.19,12.08,116.2,66.07
Nuevo Leon,2023-12,25.6866,-100.3161,20.09,11.24,19.52,10.04,19.7,64.94
Nuevo Leon,2024-01,25.6866,-100.3161,18.61,7.95,17.35,5.73,13.8,75.21
Nuevo Leon,2024-02,25.6866,-100.3161,24.03,11.46,23.09,9.59,38.8,103.4
Nuevo Leon,2024-03,25.6866,-100.3161,26.94,14.09,27.03,13.14,52.8,132.12
Nuevo Leon,2024-04,25.6866,-100.3161,30.81,17.56,31.02,17.88,22.5,158.96
Nuevo Leon,2024-05,25.6866,-100.3161,36.22,22.84,38.63,26.1,39.5,187.36
Nuevo Leon,2024-06,25.6866,-100.3161,32.93,22.94,36.06,26.63,232.1,163.28
Nuevo Leon,2024-07,25.6866,-100.3161,30.49,21.8,34.45,25.57,53.5,149.05
Nuevo Leon,2024-08,25.6866,-100.3161,33.22,22.34,35.62,25.59,16.5,184.01
Nuevo Leon,2024-09,25.6866,-100.3161,29.35,21.42,32.83,24.03,116.8,124.5
Nuevo Leon,2024-10,25.6866,-100.3161,27.25,17.48,28.59,17.97,58.8,115.19
Nuevo Leon,2024-11,25.6866,-100.3161,25.43,15.36,25.95,15.6,6.9,85.33
Nuevo Leon,2024-12,25.6866,-100.3161,22.12,11.79,21.77,11.02,42.2,67.39
Nuevo Leon,2025-01,25.6866,-100.3161,16.48,6.42,14.91,4.29,12.7,63.21
Nuevo Leon,2025-02,25.6866,-100.3161,24.76,10.6,24.07,8.88,12.7,94.16
Nuevo Leon,2025-03,25.6866,-100.3161,30.25,14.2,29.2,12.69,17.6,164.98
Nuevo Leon,2025-04,25.6866,-100.3161,32.82,17.36,32.69,17.51,9.8,175.01
Nuevo Leon,2025-05,25.6866,-100.3161,33.17,20.65,35.33,22.85,91.2,158.57
Nuevo Leon,2025-06,25.6866,-100.3161,33.37,21.83,36.03,25.35,20.1,174.79
Nuevo Leon,2025-07,25.6866,-100.3161,32.94,21.7,36.16,25.12,48.5,166.72
Nuevo Leon,2025-08,25.6866,-100.3161,34.94,22.87,37.5,26.03,55.1,185.02
Nuevo Leon,2025-09,25.6866,-100.3161,30.33,20.76,33.73,23.85,111.7,126.12
Nuevo Leon,2025-10,25.6866,-100.3161,28.85,18.14,30.65,19.53,30.1,121.16
Nuevo Leon,2025-11,25.6866,-100.3161,27.02,14.66,27.06,14.33,25.2,92.02
Nuevo Leon,2025-12,25.6866,-100.3161,22.66,10.67,22.44,9.49,18.8,72.94
Nuevo Leon,2026-01,25.6866,-100.3161,20.79,8.03,19.5,6.06,27.4,80.61
Nuevo Leon,2026-02,25.6866,-100.3161,27.56,12.93,26.34,11.33,0.1,116.04
Nuevo Leon,2026-03,25.6866,-100.3161,29.18,15.4,28.91,15.21,11.7,148.38
Nuevo Leon,2026-04,25.6866,-100.3161,27.6,17.8,29.98,19.33,45.4,110.47
Nuevo Leon,2026-05,25.6866,-100.3161,29.83,19.72,33.21,22.41,84.3,143.13
Nuevo Leon,2026-06,25.6866,-100.3161,32.47,22.32,36.46,26.28,84.3,161.86
Oaxaca,2020-01,17.0732,-96.7266,25.92,11.6,24.77,10.41,12.6,123.58
Oaxaca,2020-02,17.0732,-96.7266,28.29,12.14,27.1,10.92,0.5,143.49
Oaxaca,2020-03,17.0732,-96.7266,30.37,13.65,29.49,12.97,5.9,184.13
Oaxaca,2020-04,17.0732,-96.7266,31.95,16.31,31.78,16.39,12.4,180.68
Oaxaca,2020-05,17.0732,-96.7266,29.47,15.85,29.84,16.1,30.3,157.48
Oaxaca,2020-06,17.0732,-96.7266,27.5,15.61,28.77,16.05,117.2,141.5
Oaxaca,2020-07,17.0732,-96.7266,26.89,14.69,28.2,15.16,99.5,145.98
Oaxaca,2020-08,17.0732,-96.7266,25.27,14.93,27.16,15.36,157.4,126.24
Oaxaca,2020-09,17.0732,-96.7266,24.36,14.97,26.39,15.42,150.0,116.32
Oaxaca,2020-10,17.0732,-96.7266,25.86,12.79,26.44,12.05,50.3,132.69
Oaxaca,2020-11,17.0732,-96.7266,26.21,12.48,25.33,11.08,3.6,124.44
Oaxaca,2020-12,17.0732,-96.7266,26.13,10.78,24.82,9.42,1.5,120.43
Oaxaca,2021-01,17.0732,-96.7266,25.86,11.26,24.51,9.93,3.7,123.15
Oaxaca,2021-02,17.0732,-96.7266,27.91,10.78,26.24,9.06,0.3,143.77
Oaxaca,2021-03,17.0732,-96.7266,30.11,12.77,29.33,11.62,0.5,183.58
Oaxaca,2021-04,17.0732,-96.7266,31.08,15.12,30.39,14.72,2.5,176.26
Oaxaca,2021-05,17.0732,-96.7266,28.09,15.5,29.07,15.99,123.6,150.71
Oaxaca,2021-06,17.0732,-96.7266,23.96,15.64,25.45,16.38,264.1,105.11
Oaxaca,2021-07,17.0732,-96.7266,25.29,13.98,27.52,14.18,104.5,140.88
Oaxaca,2021-08,17.0732,-96.7266,24.83,14.65,27.05,15.03,185.0,127.14
Oaxaca,2021-09,17.0732,-96.7266,24.13,15.33,26.56,15.91,200.9,112.9
Oaxaca,2021-10,17.0732,-96.7266,25.28,13.55,26.91,13.29,77.6,123.01
Oaxaca,2021-11,17.0732,-96.7266,25.47,10.66,24.83,9.32,1.3,122.17
