municipio,anio,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion,latitud,longitud
Heroica Ciudad de Huajuapan de León,2025,20.91,9.17,20.54,7.74,371.3,573.65,17.4824614,-97.4634449
Heroica Ciudad de Huajuapan de León,2026,21.42,8.56,20.48,6.83,243.0,298.72,17.4824614,-97.4634449
Heroica Ciudad de Tlaxiaco,2020,25.93,13.68,26.18,13.41,226.3,633.76,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2021,25.5,13.43,25.79,13.08,307.7,622.26,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2022,26.06,13.11,26.18,12.61,192.7,651.78,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2023,27.04,13.87,27.41,13.8,219.8,660.84,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2024,27.57,13.95,27.8,13.67,303.6,680.15,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2025,26.01,14.21,26.44,14.19,240.1,649.51,17.1602891,-97.404977
Heroica Ciudad de Tlaxiaco,2026,26.77,13.93,26.15,13.69,134.1,342.26,17.1602891,-97.404977
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2020,20.48,8.88,20.04,6.98,354.9,565.74,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2021,20.16,8.6,19.94,6.77,486.4,558.52,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2022,20.46,8.33,19.98,6.39,339.5,574.45,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2023,21.32,8.98,21.22,7.34,365.5,587.51,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2024,22.29,9.54,21.87,7.83,382.1,621.5,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2025,20.39,9.08,20.47,7.52,402.4,566.58,17.3916079,-97.4830016
"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2026,21.03,8.44,20.38,6.67,229.6,296.37,17.3916079,-97.4830016
Huautepec,2020,28.9,22.65,33.75,26.06,970.2,533.51,18.0607121,-96.4750275
Huautepec,2021,28.56,22.51,33.72,26.05,1036.2,526.86,18.0607121,-96.4750275
Huautepec,2022,28.9,22.04,33.8,25.15,949.9,541.76,18.0607121,-96.4750275
Huautepec,2023,30.15,23.04,35.67,26.72,685.0,568.49,18.0607121,-96.4750275
Huautepec,2024,30.34,22.95,35.96,26.59,734.2,569.33,18.0607121,-96.4750275
Huautepec,2025,30.27,21.89,35.19,25.05,995.3,569.51,18.0607121,-96.4750275
Huautepec,2026,29.59,20.86,34.07,23.64,422.4,275.52,18.0607121,-96.4750275
Huautla de Jiménez,2020,28.05,21.79,32.45,24.79,970.2,523.79,18.0749358,-96.5046182
Huautla de Jiménez,2021,27.71,21.66,32.4,24.78,1036.2,517.11,18.0749358,-96.5046182
Huautla de Jiménez,2022,28.05,21.19,32.5,23.89,949.9,531.73,18.0749358,-96.5046182
Huautla de Jiménez,2023,29.3,22.19,34.34,25.44,685.0,558.35,18.0749358,-96.5046182
Huautla de Jiménez,2024,29.49,22.09,34.61,25.31,734.2,559.16,18.0749358,-96.5046182
Huautla de Jiménez,2025,29.43,21.04,33.89,23.8,995.3,559.43,18.0749358,-96.5046182
Huautla de Jiménez,2026,28.74,20.01,32.79,22.4,422.4,270.65,18.0749358,-96.5046182
Ixpantepec Nieves,2020,23.35,13.58,25.14,13.47,928.2,558.21,17.302407,-98.0241502
Ixpantepec Nieves,2021,22.73,13.18,24.54,13.19,1118.5,534.86,17.302407,-98.0241502
Ixpantepec Nieves,2022,23.03,12.84,24.62,12.72,916.1,553.44,17.302407,-98.0241502
Ixpantepec Nieves,2023,23.37,13.33,25.52,13.51,925.1,557.43,17.302407,-98.0241502
Ixpantepec Nieves,2024,23.86,13.82,25.74,13.89,833.7,584.07,17.302407,-98.0241502
Ixpantepec Nieves,2025,23.57,13.21,25.25,13.3,915.5,548.49,17.302407,-98.0241502
Ixpantepec Nieves,2026,23.75,12.63,24.91,12.6,278.5,284.36,17.302407,-98.0241502
Ixtlán de Juárez,2020,22.53,12.05,23.36,11.33,599.2,527.52,17.1953503,-96.2916086
Ixtlán de Juárez,2021,22.18,11.73,23.23,11.01,607.4,516.73,17.1953503,-96.2916086
Ixtlán de Juárez,2022,22.69,11.35,23.44,10.49,468.0,542.33,17.1953503,-96.2916086
Ixtlán de Juárez,2023,24.14,12.43,25.22,11.88,284.2,578.88,17.1953503,-96.2916086
Ixtlán de Juárez,2024,25.46,12.88,26.29,12.24,371.8,610.33,17.1953503,-96.2916086
Ixtlán de Juárez,2025,23.83,13.06,24.65,12.7,459.4,570.79,17.1953503,-96.2916086
Ixtlán de Juárez,2026,23.26,11.98,23.8,11.35,205.0,285.2,17.1953503,-96.2916086
Juchitán de Zaragoza,2020,31.53,24.26,33.54,25.98,191.9,820.75,16.2559907,-95.0117879
Juchitán de Zaragoza,2021,30.89,23.97,33.07,25.88,686.9,766.03,16.2559907,-95.0117879
Juchitán de Zaragoza,2022,31.06,23.88,33.21,25.67,434.1,785.56,16.2559907,-95.0117879
Juchitán de Zaragoza,2023,32.68,24.91,35.02,27.2,266.3,847.24,16.2559907,-95.0117879
Juchitán de Zaragoza,2024,31.47,24.32,34.17,26.72,834.1,775.65,16.2559907,-95.0117879
Juchitán de Zaragoza,2025,31.83,24.5,33.74,25.87,509.6,848.84,16.2559907,-95.0117879
Juchitán de Zaragoza,2026,31.77,23.8,32.69,24.64,244.8,447.41,16.2559907,-95.0117879
La Compañía,2020,25.41,13.9,25.14,13.44,301.0,637.14,16.3329629,-96.4911927
La Compañía,2021,25.19,13.63,24.76,13.29,305.4,634.59,16.3329629,-96.4911927
La Compañía,2022,25.57,13.17,24.96,12.54,235.7,663.94,16.3329629,-96.4911927
La Compañía,2023,27.26,14.33,26.7,14.16,227.5,695.33,16.3329629,-96.4911927
La Compañía,2024,27.47,14.45,27.28,14.11,276.3,685.68,16.3329629,-96.4911927
La Compañía,2025,26.45,13.97,26.18,13.98,244.5,661.54,16.3329629,-96.4911927
La Compañía,2026,26.83,13.04,25.97,12.48,180.8,350.56,16.3329629,-96.4911927
La Pe,2020,25.41,13.9,25.14,13.44,301.0,637.07,16.3747851,-96.4758767
La Pe,2021,25.19,13.63,24.76,13.29,305.4,634.43,16.3747851,-96.4758767
La Pe,2022,25.57,13.17,24.96,12.54,235.7,663.86,16.3747851,-96.4758767
La Pe,2023,27.26,14.33,26.7,14.16,227.5,695.24,16.3747851,-96.4758767
La Pe,2024,27.47,14.45,27.28,14.11,276.3,685.62,16.3747851,-96.4758767
La Pe,2025,26.45,13.97,26.18,13.98,244.5,661.43,16.3747851,-96.4758767
La Pe,2026,26.83,13.04,25.97,12.48,180.8,350.5,16.3747851,-96.4758767
La Reforma,2020,28.72,16.7,31.1,17.59,579.9,611.43,16.3723933,-97.5040192
La Reforma,2021,27.79,16.38,30.33,17.45,720.2,581.21,16.3723933,-97.5040192
La Reforma,2022,28.22,15.82,30.61,16.53,726.7,605.4,16.3723933,-97.5040192
La Reforma,2023,29.12,16.93,31.88,18.12,535.0,616.58,16.3723933,-97.5040192
La Reforma,2024,28.88,17.1,31.41,18.36,656.3,621.97,16.3723933,-97.5040192
La Reforma,2025,28.4,17.14,31.18,18.34,772.1,597.57,16.3723933,-97.5040192
La Reforma,2026,29.25,17.06,31.23,18.15,160.9,326.53,16.3723933,-97.5040192
La Trinidad Vista Hermosa,2020,23.26,11.6,22.71,10.87,237.9,613.7,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2021,22.67,11.29,22.22,10.53,283.1,596.95,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2022,23.24,11.06,22.51,10.16,186.8,627.58,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2023,24.46,11.85,24.07,11.36,183.3,648.59,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2024,25.3,12.01,24.77,11.43,236.9,673.23,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2025,23.6,11.1,23.46,10.64,227.3,623.73,17.4621469,-97.3020705
La Trinidad Vista Hermosa,2026,24.25,10.41,23.36,9.72,191.5,323.64,17.4621469,-97.3020705
Loma Bonita,2020,30.0,21.75,34.01,24.71,1032.6,557.35,18.0635536,-95.5247914
Loma Bonita,2021,30.05,21.6,34.29,24.66,730.8,551.57,18.0635536,-95.5247914
Loma Bonita,2022,30.28,21.29,34.42,23.98,949.7,562.8,18.0635536,-95.5247914
Loma Bonita,2023,31.75,22.45,36.26,25.86,594.2,610.25,18.0635536,-95.5247914
Loma Bonita,2024,31.97,22.3,36.54,25.53,599.4,629.53,18.0635536,-95.5247914
Loma Bonita,2025,30.12,21.65,34.62,24.49,854.9,591.99,18.0635536,-95.5247914
Loma Bonita,2026,30.02,20.69,33.74,23.34,382.6,300.0,18.0635536,-95.5247914
Magdalena Apasco,2020,15.89,6.54,15.22,4.07,455.6,489.81,17.1431427,-96.4915927
Magdalena Apasco,2021,15.65,6.25,15.09,3.92,578.6,482.73,17.1431427,-96.4915927
Magdalena Apasco,2022,16.01,6.08,15.27,3.69,428.2,502.3,17.1431427,-96.4915927
Magdalena Apasco,2023,17.0,6.88,16.76,4.8,369.6,522.5,17.1431427,-96.4915927
Magdalena Apasco,2024,18.14,7.6,17.6,5.45,415.5,555.42,17.1431427,-96.4915927
Magdalena Apasco,2025,17.02,6.04,16.55,3.87,506.5,506.95,17.1431427,-96.4915927
Magdalena Apasco,2026,17.13,4.78,16.35,2.3,226.6,267.19,17.1431427,-96.4915927
Magdalena Jaltepec,2020,22.02,10.05,21.58,8.64,253.3,576.92,17.1925034,-97.1316596
Magdalena Jaltepec,2021,21.67,9.86,21.44,8.57,511.1,556.83,17.1925034,-97.1316596
Magdalena Jaltepec,2022,21.94,9.51,21.52,8.03,340.5,577.52,17.1925034,-97.1316596
Magdalena Jaltepec,2023,23.06,10.27,22.98,9.31,348.0,593.88,17.1925034,-97.1316596
Magdalena Jaltepec,2024,23.82,10.7,23.43,9.85,404.8,622.43,17.1925034,-97.1316596
Magdalena Jaltepec,2025,22.24,10.29,22.1,9.44,400.9,578.67,17.1925034,-97.1316596
Magdalena Jaltepec,2026,22.67,9.45,21.93,8.36,247.6,308.49,17.1925034,-97.1316596
Magdalena Mixtepec,2020,25.72,13.24,25.83,13.12,339.2,635.9,16.5346002,-96.542782
Magdalena Mixtepec,2021,25.42,13.05,25.4,13.02,549.2,629.22,16.5346002,-96.542782
Magdalena Mixtepec,2022,26.1,12.9,25.82,12.62,313.4,660.72,16.5346002,-96.542782
Magdalena Mixtepec,2023,27.27,13.88,27.19,14.07,261.6,682.12,16.5346002,-96.542782
Magdalena Mixtepec,2024,27.14,13.95,27.18,13.97,352.9,679.77,16.5346002,-96.542782
Magdalena Mixtepec,2025,25.98,13.25,26.26,13.35,358.5,648.51,16.5346002,-96.542782
Magdalena Mixtepec,2026,26.36,12.57,25.86,12.46,224.8,340.59,16.5346002,-96.542782
Magdalena Ocotlán,2020,27.62,14.52,27.58,14.37,255.8,669.6,16.4234039,-96.4244515
Magdalena Ocotlán,2021,27.23,14.35,27.15,14.33,262.4,663.48,16.4234039,-96.4244515
Magdalena Ocotlán,2022,27.67,13.98,27.42,13.74,177.4,691.31,16.4234039,-96.4244515
Magdalena Ocotlán,2023,29.17,15.08,29.03,15.18,133.7,721.98,16.4234039,-96.4244515
Magdalena Ocotlán,2024,29.21,14.98,29.32,14.9,253.2,715.86,16.4234039,-96.4244515
Magdalena Ocotlán,2025,28.13,14.34,28.32,14.58,246.0,688.23,16.4234039,-96.4244515
Magdalena Ocotlán,2026,28.49,13.3,28.02,13.17,131.9,358.92,16.4234039,-96.4244515
Magdalena Peñasco,2020,25.65,13.62,25.91,13.28,417.6,632.97,17.1410507,-97.3305539
Magdalena Peñasco,2021,25.26,13.27,25.7,12.9,517.1,617.4,17.1410507,-97.3305539
Magdalena Peñasco,2022,25.74,13.08,25.98,12.53,448.2,647.39,17.1410507,-97.3305539
Magdalena Peñasco,2023,26.57,13.78,27.17,13.69,491.9,651.81,17.1410507,-97.3305539
Magdalena Peñasco,2024,27.15,14.03,27.39,13.82,503.5,676.12,17.1410507,-97.3305539
Magdalena Peñasco,2025,25.62,13.68,26.23,13.58,485.7,639.34,17.1410507,-97.3305539
Magdalena Peñasco,2026,26.33,13.42,25.94,13.04,198.5,337.22,17.1410507,-97.3305539
Magdalena Teitipac,2020,30.66,15.98,31.38,17.02,209.3,698.69,16.5423834,-96.3331459
Magdalena Teitipac,2021,30.22,15.75,30.99,16.81,323.9,683.83,16.5423834,-96.3331459
Magdalena Teitipac,2022,30.7,15.46,31.29,16.32,240.0,713.69,16.5423834,-96.3331459
Magdalena Teitipac,2023,32.24,16.65,32.84,17.89,155.1,744.32,16.5423834,-96.3331459
Magdalena Teitipac,2024,31.93,16.34,32.85,17.42,238.2,736.46,16.5423834,-96.3331459
Magdalena Teitipac,2025,30.9,15.95,31.82,17.18,317.7,717.59,16.5423834,-96.3331459
Magdalena Teitipac,2026,30.81,15.18,30.93,16.12,157.1,367.97,16.5423834,-96.3331459
Magdalena Tequisistlán,2020,31.25,21.5,32.95,22.13,278.8,781.33,16.2356101,-95.3610474
Magdalena Tequisistlán,2021,30.59,21.05,32.44,22.03,545.2,731.14,16.2356101,-95.3610474
Magdalena Tequisistlán,2022,30.46,20.91,32.47,21.59,489.1,746.58,16.2356101,-95.3610474
Magdalena Tequisistlán,2023,32.3,21.99,34.41,23.33,398.2,778.17,16.2356101,-95.3610474
Magdalena Tequisistlán,2024,31.37,21.37,33.74,22.82,622.4,731.54,16.2356101,-95.3610474
Magdalena Tequisistlán,2025,31.31,21.37,33.4,22.47,455.4,762.41,16.2356101,-95.3610474
Magdalena Tequisistlán,2026,31.29,20.78,32.43,21.33,223.9,397.7,16.2356101,-95.3610474
Magdalena Tlacotepec,2020,32.55,24.3,34.61,26.23,216.9,849.36,16.3014278,-95.1211901
Magdalena Tlacotepec,2021,31.84,24.0,34.0,26.13,609.2,796.86,16.3014278,-95.1211901
Magdalena Tlacotepec,2022,31.98,23.8,34.21,25.78,436.0,815.45,16.3014278,-95.1211901
Magdalena Tlacotepec,2023,33.72,24.83,36.07,27.37,282.4,870.13,16.3014278,-95.1211901
Magdalena Tlacotepec,2024,32.63,24.04,35.28,26.63,660.6,800.55,16.3014278,-95.1211901
Magdalena Tlacotepec,2025,32.95,24.51,34.83,26.46,519.9,876.22,16.3014278,-95.1211901
Magdalena Tlacotepec,2026,32.98,23.8,33.76,25.07,237.2,465.51,16.3014278,-95.1211901
Magdalena Yodocono de Porfirio Díaz,2020,22.93,11.16,22.25,10.11,249.0,602.09,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2021,22.56,10.94,22.06,9.95,405.0,585.6,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2022,22.96,10.58,22.28,9.42,260.9,609.53,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2023,24.31,11.52,24.03,10.79,277.3,631.37,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2024,25.05,11.68,24.66,10.98,393.0,656.33,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2025,23.33,11.29,23.17,10.81,339.5,610.46,17.2306338,-97.2117914
Magdalena Yodocono de Porfirio Díaz,2026,23.94,10.56,22.99,9.9,191.1,322.93,17.2306338,-97.2117914
Magdalena Zahuatlán,2020,24.48,12.05,24.43,11.08,340.5,616.05,17.2318332,-97.1344476
Magdalena Zahuatlán,2021,24.19,11.97,24.29,11.05,481.2,597.83,17.2318332,-97.1344476
Magdalena Zahuatlán,2022,24.49,11.7,24.38,10.64,288.9,620.96,17.2318332,-97.1344476
Magdalena Zahuatlán,2023,25.7,12.49,25.96,11.94,358.6,634.63,17.2318332,-97.1344476
Magdalena Zahuatlán,2024,26.32,12.73,26.4,12.21,412.2,659.29,17.2318332,-97.1344476
Magdalena Zahuatlán,2025,24.67,12.47,24.95,11.91,412.9,619.25,17.2318332,-97.1344476
Magdalena Zahuatlán,2026,25.3,11.67,24.71,10.96,210.8,329.99,17.2318332,-97.1344476
Mariscala de Juárez,2020,26.74,13.44,27.0,13.02,234.3,647.59,17.513782,-98.0829834
Mariscala de Juárez,2021,26.08,13.09,26.4,12.69,422.1,623.57,17.513782,-98.0829834
Mariscala de Juárez,2022,26.72,12.73,27.04,12.19,348.8,657.32,17.513782,-98.0829834
Mariscala de Juárez,2023,27.51,13.55,28.25,13.36,338.7,665.26,17.513782,-98.0829834
Mariscala de Juárez,2024,27.9,13.65,28.58,13.25,440.8,683.3,17.513782,-98.0829834
Mariscala de Juárez,2025,26.5,13.55,27.28,13.32,440.6,639.36,17.513782,-98.0829834
Mariscala de Juárez,2026,27.33,13.21,27.47,12.84,186.6,337.17,17.513782,-98.0829834
Matías Romero Avendaño,2020,31.95,23.31,33.97,25.06,201.2,775.49,16.5240402,-95.0231738
Matías Romero Avendaño,2021,31.19,22.99,33.44,24.98,629.3,720.74,16.5240402,-95.0231738
Matías Romero Avendaño,2022,31.25,22.87,33.5,24.62,473.2,746.28,16.5240402,-95.0231738
Matías Romero Avendaño,2023,33.05,23.82,35.32,26.13,298.5,799.23,16.5240402,-95.0231738
Matías Romero Avendaño,2024,32.18,23.26,34.72,25.73,771.8,743.87,16.5240402,-95.0231738
Matías Romero Avendaño,2025,32.06,23.56,33.91,25.06,432.6,807.92,16.5240402,-95.0231738
Matías Romero Avendaño,2026,32.23,22.68,32.92,23.62,258.7,430.63,16.5240402,-95.0231738
Mazatlán Villa de Flores,2020,26.92,20.0,31.09,22.15,1066.9,513.67,18.0157232,-96.5449396
Mazatlán Villa de Flores,2021,26.63,19.9,31.0,22.17,1147.1,509.1,18.0157232,-96.5449396
Mazatlán Villa de Flores,2022,27.0,19.29,31.22,21.21,1058.0,524.28,18.0157232,-96.5449396
Mazatlán Villa de Flores,2023,28.19,20.24,33.0,22.58,699.2,554.11,18.0157232,-96.5449396
Mazatlán Villa de Flores,2024,28.55,20.02,33.36,22.25,732.6,556.73,18.0157232,-96.5449396
Mazatlán Villa de Flores,2025,28.5,18.7,32.54,20.49,1070.9,558.32,18.0157232,-96.5449396
Mazatlán Villa de Flores,2026,27.74,17.55,31.4,19.1,448.7,270.45,18.0157232,-96.5449396
Mesones Hidalgo,2020,31.2,18.39,34.06,20.36,607.3,638.6,16.545528,-97.5759564
Mesones Hidalgo,2021,30.38,18.1,33.41,20.16,820.3,610.19,16.545528,-97.5759564
Mesones Hidalgo,2022,30.6,17.72,33.56,19.54,724.8,631.28,16.545528,-97.5759564
Mesones Hidalgo,2023,31.62,18.47,34.88,20.53,615.1,647.68,16.545528,-97.5759564
Mesones Hidalgo,2024,31.38,18.54,34.52,20.69,687.4,654.03,16.545528,-97.5759564
Mesones Hidalgo,2025,31.02,18.64,34.01,20.85,807.3,629.94,16.545528,-97.5759564
Mesones Hidalgo,2026,31.93,18.27,34.03,20.2,158.6,340.29,16.545528,-97.5759564
Miahuatlán de Porfirio Díaz,2020,16.22,6.13,16.31,3.95,474.4,498.62,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2021,15.98,5.58,16.08,3.4,629.7,496.43,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2022,16.0,5.7,15.89,3.53,322.2,502.83,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2023,16.86,6.45,16.96,4.45,344.4,522.17,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2024,17.66,7.2,17.72,5.09,449.7,543.11,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2025,16.7,6.91,16.44,4.99,440.3,515.02,16.1942519,-96.3547487
Miahuatlán de Porfirio Díaz,2026,17.07,5.8,16.47,3.51,258.7,272.72,16.1942519,-96.3547487
Mixistlán de la Reforma,2020,19.56,9.94,20.17,8.74,628.1,497.49,17.0848617,-96.0643301
Mixistlán de la Reforma,2021,19.33,9.61,20.11,8.45,770.4,487.86,17.0848617,-96.0643301
Mixistlán de la Reforma,2022,19.56,9.38,20.07,8.13,541.5,505.91,17.0848617,-96.0643301
Mixistlán de la Reforma,2023,20.47,10.31,21.38,9.35,546.3,532.04,17.0848617,-96.0643301
Mixistlán de la Reforma,2024,21.59,10.86,22.33,9.96,479.7,556.71,17.0848617,-96.0643301
Mixistlán de la Reforma,2025,19.99,10.49,20.7,9.64,632.8,520.72,17.0848617,-96.0643301
Mixistlán de la Reforma,2026,19.59,9.35,20.0,8.23,281.3,263.22,17.0848617,-96.0643301
Monjas,2020,18.43,8.14,18.53,6.28,545.2,515.61,16.220187,-96.3812371
Monjas,2021,18.3,7.74,18.35,5.94,726.7,515.19,16.220187,-96.3812371
Monjas,2022,18.33,7.58,18.23,5.69,384.4,523.38,16.220187,-96.3812371
Monjas,2023,19.27,8.54,19.42,6.98,463.5,540.39,16.220187,-96.3812371
Monjas,2024,19.83,9.3,19.94,7.59,567.1,558.27,16.220187,-96.3812371
Monjas,2025,18.84,9.14,18.66,7.61,582.4,530.34,16.220187,-96.3812371
Monjas,2026,19.3,8.09,18.45,6.08,264.8,285.62,16.220187,-96.3812371
Mártires de Tacubaya,2020,33.13,22.48,37.23,25.55,499.8,676.19,16.3216749,-98.1503285
Mártires de Tacubaya,2021,32.32,22.23,36.63,25.38,769.9,641.27,16.3216749,-98.1503285
Mártires de Tacubaya,2022,32.24,21.71,36.41,24.55,768.7,648.72,16.3216749,-98.1503285
Mártires de Tacubaya,2023,33.44,22.82,38.0,26.11,538.2,675.45,16.3216749,-98.1503285
Mártires de Tacubaya,2024,32.46,21.96,37.07,25.23,711.9,647.62,16.3216749,-98.1503285
Mártires de Tacubaya,2025,32.2,22.07,37.01,25.54,663.4,633.47,16.3216749,-98.1503285
Mártires de Tacubaya,2026,33.38,22.19,36.7,25.3,282.2,343.1,16.3216749,-98.1503285
Natividad,2020,21.39,10.9,21.85,9.87,599.2,514.59,17.1748752,-96.2559857
Natividad,2021,21.03,10.58,21.72,9.55,607.4,503.9,17.1748752,-96.2559857
Natividad,2022,21.54,10.2,21.94,9.03,468.0,528.93,17.1748752,-96.2559857
Natividad,2023,22.99,11.27,23.71,10.41,284.2,565.27,17.1748752,-96.2559857
Natividad,2024,24.31,11.73,24.79,10.78,371.8,596.41,17.1748752,-96.2559857
Natividad,2025,22.68,11.91,23.15,11.23,459.4,556.93,17.1748752,-96.2559857
Natividad,2026,22.11,10.83,22.31,9.9,205.0,278.3,17.1748752,-96.2559857
Nazareno Etla,2020,18.49,8.67,18.05,6.85,459.5,536.78,17.1040764,-96.4926406
Nazareno Etla,2021,18.26,8.33,17.87,6.55,638.1,525.52,17.1040764,-96.4926406
Nazareno Etla,2022,18.66,8.12,18.09,6.3,388.9,550.75,17.1040764,-96.4926406
Nazareno Etla,2023,19.57,8.75,19.41,7.12,409.1,564.46,17.1040764,-96.4926406
Nazareno Etla,2024,20.47,9.25,20.02,7.51,394.6,591.24,17.1040764,-96.4926406
Nazareno Etla,2025,18.67,8.49,18.53,6.75,604.3,537.75,17.1040764,-96.4926406
Nazareno Etla,2026,18.92,7.39,18.36,5.26,284.5,283.06,17.1040764,-96.4926406
Nejapa de Madero,2020,32.6,19.45,33.83,21.31,201.0,723.74,16.3629453,-95.5849619
Nejapa de Madero,2021,31.79,19.21,33.35,21.18,455.9,690.8,16.3629453,-95.5849619
Nejapa de Madero,2022,31.85,19.1,33.46,20.85,396.3,701.08,16.3629453,-95.5849619
Nejapa de Madero,2023,33.96,20.41,35.54,22.63,234.2,748.61,16.3629453,-95.5849619
Nejapa de Madero,2024,33.2,19.85,35.35,22.06,529.2,712.67,16.3629453,-95.5849619
Nejapa de Madero,2025,32.86,20.22,34.47,22.44,409.7,732.11,16.3629453,-95.5849619
Nejapa de Madero,2026,32.8,19.4,33.57,21.27,213.5,378.77,16.3629453,-95.5849619
Nuevo Zoquiápam,2020,13.02,5.25,12.27,2.53,664.7,451.85,17.1728758,-96.3711943
Nuevo Zoquiápam,2021,12.65,5.04,12.01,2.47,697.7,444.61,17.1728758,-96.3711943
Nuevo Zoquiápam,2022,12.98,4.76,11.94,2.0,585.8,459.79,17.1728758,-96.3711943
Nuevo Zoquiápam,2023,13.76,5.62,13.12,3.26,527.0,479.65,17.1728758,-96.3711943
Nuevo Zoquiápam,2024,14.92,6.2,14.0,3.79,474.5,509.36,17.1728758,-96.3711943
Nuevo Zoquiápam,2025,13.93,4.64,12.91,2.38,740.2,467.43,17.1728758,-96.3711943
Nuevo Zoquiápam,2026,13.82,3.56,12.87,0.98,305.9,244.19,17.1728758,-96.3711943
Oaxaca de Juárez,2020,21.83,11.15,21.93,10.12,425.0,583.44,17.0335975,-96.4331621
Oaxaca de Juárez,2021,21.66,10.87,21.54,9.85,502.3,570.69,17.0335975,-96.4331621
Oaxaca de Juárez,2022,22.22,10.65,21.89,9.58,395.7,599.94,17.0335975,-96.4331621
Oaxaca de Juárez,2023,23.42,11.4,23.2,10.57,337.0,618.65,17.0335975,-96.4331621
Oaxaca de Juárez,2024,23.95,11.46,23.61,10.34,441.2,634.42,17.0335975,-96.4331621
Oaxaca de Juárez,2025,22.44,11.37,22.32,10.4,546.8,592.35,17.0335975,-96.4331621
Oaxaca de Juárez,2026,23.07,10.46,22.0,8.99,295.7,315.37,17.0335975,-96.4331621
Ocotlán de Morelos,2020,28.6,14.07,28.53,14.22,200.3,683.14,16.4729906,-96.4030232
Ocotlán de Morelos,2021,28.25,13.9,28.13,14.1,238.1,675.17,16.4729906,-96.4030232
Ocotlán de Morelos,2022,28.65,13.49,28.42,13.47,182.4,703.1,16.4729906,-96.4030232
Ocotlán de Morelos,2023,30.02,14.71,29.91,15.11,113.4,730.61,16.4729906,-96.4030232
Ocotlán de Morelos,2024,29.79,14.53,29.9,14.88,225.4,725.5,16.4729906,-96.4030232
Ocotlán de Morelos,2025,28.78,14.16,28.9,14.62,285.5,696.88,16.4729906,-96.4030232
Ocotlán de Morelos,2026,29.01,13.17,28.62,13.38,154.9,362.82,16.4729906,-96.4030232
Pinotepa de Don Luis,2020,33.41,21.84,37.39,24.47,427.4,671.79,16.254239,-97.5838767
Pinotepa de Don Luis,2021,32.38,21.38,36.56,24.29,698.8,632.7,16.254239,-97.5838767
Pinotepa de Don Luis,2022,32.59,20.75,36.66,23.25,582.4,651.1,16.254239,-97.5838767
Pinotepa de Don Luis,2023,33.96,22.21,38.05,25.06,398.8,679.44,16.254239,-97.5838767
Pinotepa de Don Luis,2024,33.3,21.94,37.56,24.8,562.9,654.67,16.254239,-97.5838767
Pinotepa de Don Luis,2025,32.84,21.75,36.99,24.35,527.0,641.76,16.254239,-97.5838767
Pinotepa de Don Luis,2026,34.66,21.74,37.36,24.07,110.0,359.44,16.254239,-97.5838767
Pluma Hidalgo,2020,28.88,27.18,33.81,30.24,336.7,683.36,15.5533046,-96.2509996
Pluma Hidalgo,2021,28.51,26.8,33.4,30.0,422.3,657.7,15.5533046,-96.2509996
Pluma Hidalgo,2022,28.61,26.8,33.41,29.67,349.8,688.81,15.5533046,-96.2509996
Pluma Hidalgo,2023,29.53,27.52,34.66,31.07,187.2,713.88,15.5533046,-96.2509996
Pluma Hidalgo,2024,28.78,26.64,33.6,29.95,500.8,647.76,15.5533046,-96.2509996
Pluma Hidalgo,2025,29.08,26.73,34.14,30.02,400.6,665.89,15.5533046,-96.2509996
