clave_entidad,entidad,clave_municipio,municipio,longitud,latitud,poblacion
20,Oaxaca,197,San Juan Guelavía,-96.3244995,16.5724348,3288
20,Oaxaca,198,San Juan Guichicovi,-95.0542339,16.5746184,29802
20,Oaxaca,199,San Juan Ihualtepec,-98.1719846,17.442343,494
20,Oaxaca,200,San Juan Juquila Mixes,-95.5507745,16.5608279,3703
20,Oaxaca,201,San Juan Juquila Vijanos,-96.1814453,17.2113728,1880
20,Oaxaca,202,San Juan Lachao,-97.073039,16.0930738,4577
20,Oaxaca,203,San Juan Lachigalla,-96.3255835,16.3530407,3538
20,Oaxaca,204,San Juan Lajarcia,-95.5532126,16.3030398,634
20,Oaxaca,205,San Juan Lalana,-95.5247579,17.2815208,16989
20,Oaxaca,206,San Juan de los Cués,-97.0334789,18.0248938,2421
20,Oaxaca,207,San Juan Mazatlán,-95.2647281,17.0152045,19032
20,Oaxaca,208,San Juan Mixtepec,-97.4953209,17.1820614,6941
20,Oaxaca,209,San Juan Mixtepec,-96.175812,16.1639142,607
20,Oaxaca,210,San Juan Ñumí,-97.4223117,17.2353842,5773
20,Oaxaca,211,San Juan Ozolotepec,-96.1533456,16.0758827,3411
20,Oaxaca,212,San Juan Petlapa,-96.0212603,17.2809488,3117
20,Oaxaca,213,San Juan Quiahije,-97.1900646,16.1806762,4203
20,Oaxaca,214,San Juan Quiotepec,-96.3517382,17.3602748,2033
20,Oaxaca,215,San Juan Sayultepec,-97.1705066,17.2712536,879
20,Oaxaca,216,San Juan Tabaá,-96.1225568,17.1818669,1241
20,Oaxaca,217,San Juan Tamazola,-97.1336777,17.0937579,3325
20,Oaxaca,218,San Juan Teita,-97.2451527,17.0542942,544
20,Oaxaca,219,San Juan Teitipac,-96.3630634,16.5603836,2668
20,Oaxaca,220,San Juan Tepeuxila,-96.502797,17.4322372,2692
20,Oaxaca,221,San Juan Teposcolula,-97.2528484,17.3302193,1494
20,Oaxaca,222,San Juan Yaeé,-96.1701844,17.2544714,1426
20,Oaxaca,223,San Juan Yatzona,-96.100928,17.2408728,440
20,Oaxaca,224,San Juan Yucuita,-97.161329,17.3044112,643
20,Oaxaca,225,San Lorenzo,-97.522941,16.2339344,5903
20,Oaxaca,226,San Lorenzo Albarradas,-96.1534734,16.5426012,2971
20,Oaxaca,227,San Lorenzo Cacaotepec,-96.4807184,17.0745691,18339
20,Oaxaca,228,San Lorenzo Cuaunecuiltitla,-96.5447006,18.122323,833
20,Oaxaca,229,San Lorenzo Texmelúcan,-97.1156308,16.3507766,9148
20,Oaxaca,230,San Lorenzo Victoria,-98.0712985,17.4006082,932
20,Oaxaca,231,San Lucas Camotlán,-95.4247319,16.5635386,3187
20,Oaxaca,232,San Lucas Ojitlán,-96.2351946,18.0327011,22185
20,Oaxaca,233,San Lucas Quiaviní,-96.2805139,16.5341287,1720
20,Oaxaca,234,San Lucas Zoquiápam,-96.5423144,18.0810175,7163
20,Oaxaca,235,San Luis Amatlán,-96.2949826,16.2321926,3829
20,Oaxaca,236,San Marcial Ozolotepec,-96.242121,16.0521325,1372
20,Oaxaca,237,San Marcos Arteaga,-97.5140098,17.431057,1568
20,Oaxaca,238,San Martín de los Cansecos,-96.4344419,16.3923315,994
20,Oaxaca,239,San Martín Huamelúlpam,-97.3608466,17.2350654,1000
20,Oaxaca,240,San Martín Itunyoso,-97.5253317,17.1344468,2749
20,Oaxaca,241,San Martín Lachilá,-96.5057738,16.3639112,1034
20,Oaxaca,242,San Martín Peras,-98.14184,17.2137838,12436
20,Oaxaca,243,San Martín Tilcajete,-96.4144057,16.5132213,1975
20,Oaxaca,244,San Martín Toxpalan,-97.0332498,18.0602607,3934
20,Oaxaca,245,San Martín Zacatepec,-98.0339112,17.4828607,1324
20,Oaxaca,246,San Mateo Cajonos,-96.1232312,17.0942395,611
20,Oaxaca,247,Capulálpam de Méndez,-96.2645527,17.1823115,1619
20,Oaxaca,248,San Mateo del Mar,-94.5854811,16.1234921,15571
20,Oaxaca,249,San Mateo Yoloxochitlán,-96.5206294,18.083723,3831
20,Oaxaca,250,San Mateo Etlatongo,-97.1618264,17.245341,1239
20,Oaxaca,251,San Mateo Nejápam,-98.2501178,17.3920117,1217
20,Oaxaca,252,San Mateo Peñasco,-97.3201122,17.090286,2384
20,Oaxaca,253,San Mateo Piñas,-96.2006681,15.595823,2021
20,Oaxaca,254,San Mateo Río Hondo,-96.2654414,16.0839228,3207
20,Oaxaca,255,San Mateo Sindihui,-97.210444,17.0015237,1977
20,Oaxaca,256,San Mateo Tlapiltepec,-97.2552258,17.4838119,229
20,Oaxaca,257,San Melchor Betaza,-96.0915679,17.1508625,1052
20,Oaxaca,258,San Miguel Achiutla,-97.2921746,17.1822508,698
20,Oaxaca,259,San Miguel Ahuehuetitlán,-98.1915069,17.4016852,2142
20,Oaxaca,260,San Miguel Aloápam,-96.4129273,17.2446486,2191
20,Oaxaca,261,San Miguel Amatitlán,-98.0132044,17.5328999,6932
20,Oaxaca,262,San Miguel Amatlán,-96.2818299,17.1631889,991
20,Oaxaca,263,San Miguel Coatlán,-96.4138811,16.1146728,3184
20,Oaxaca,264,San Miguel Chicahua,-97.1141579,17.3812994,2169
20,Oaxaca,265,San Miguel Chimalapa,-94.4452377,16.4252069,6711
20,Oaxaca,266,San Miguel del Puerto,-96.1029468,15.551788,8551
20,Oaxaca,267,San Miguel del Río,-96.3409195,17.1917968,245
20,Oaxaca,268,San Miguel Ejutla,-96.4421392,16.344939,1149
20,Oaxaca,269,San Miguel el Grande,-97.371981,17.0248268,4313
20,Oaxaca,270,San Miguel Huautla,-97.081507,17.4444957,1311
20,Oaxaca,271,San Miguel Mixtepec,-96.5726367,16.4641165,3194
20,Oaxaca,272,San Miguel Panixtlahuaca,-97.2246716,16.1536112,6252
20,Oaxaca,273,San Miguel Peras,-97.003588,16.5616522,3818
20,Oaxaca,274,San Miguel Piedras,-97.1357719,16.595886,1328
20,Oaxaca,275,San Miguel Quetzaltepec,-95.4542049,16.5831752,7286
20,Oaxaca,276,San Miguel Santa Flor,-96.4757482,17.55159,691
20,Oaxaca,277,Villa Sola de Vega,-96.584085,16.3053129,12350
20,Oaxaca,278,San Miguel Soyaltepec,-96.2412893,18.1425338,38682
20,Oaxaca,279,San Miguel Suchixtepec,-96.2759073,16.0538416,2932
20,Oaxaca,280,Villa Talea de Castro,-96.1459716,17.213601,2011
20,Oaxaca,281,San Miguel Tecomatlán,-97.1604768,17.2338557,305
20,Oaxaca,282,San Miguel Tenango,-95.3533078,16.1602357,653
20,Oaxaca,283,San Miguel Tequixtepec,-97.2029959,17.48103,1044
20,Oaxaca,284,San Miguel Tilquiápam,-96.3453603,16.4654992,3141
20,Oaxaca,285,San Miguel Tlacamama,-98.0347581,16.2500223,3668
20,Oaxaca,286,San Miguel Tlacotepec,-98.002606,17.2713047,3100
20,Oaxaca,287,San Miguel Tulancingo,-97.2629439,17.4504465,307
20,Oaxaca,288,San Miguel Yotao,-96.2014047,17.2213672,585
20,Oaxaca,289,San Nicolás,-96.4426966,16.245744,1214
20,Oaxaca,290,San Nicolás Hidalgo,-98.08333,17.465851,1043
20,Oaxaca,291,San Pablo Coatlán,-96.4658796,16.1326319,4308
20,Oaxaca,292,San Pablo Cuatro Venados,-96.5327995,16.5857747,1510
20,Oaxaca,293,San Pablo Etla,-96.4552164,17.084382,17116
20,Oaxaca,294,San Pablo Huitzo,-96.5304184,17.1638522,7035
20,Oaxaca,295,San Pablo Huixtepec,-96.4651618,16.4936251,10020
20,Oaxaca,296,San Pablo Macuiltianguis,-96.3312821,17.3203446,955
20,Oaxaca,297,San Pablo Tijaltepec,-97.2959865,17.0103569,2751
20,Oaxaca,298,San Pablo Villa de Mitla,-96.2143757,16.5518695,13587
20,Oaxaca,299,San Pablo Yaganiza,-96.1346469,17.0845897,1125
20,Oaxaca,300,San Pedro Amuzgos,-98.0523737,16.3914055,6632
20,Oaxaca,301,San Pedro Apóstol,-96.433372,16.4406526,1594
20,Oaxaca,302,San Pedro Atoyac,-97.5913118,16.2920704,4559
20,Oaxaca,303,San Pedro Cajonos,-96.1538301,17.1007214,1081
20,Oaxaca,304,San Pedro Coxcaltepec Cántaros,-97.0808928,17.2955858,716
20,Oaxaca,305,San Pedro Comitancillo,-95.093556,16.2925093,4333
20,Oaxaca,306,San Pedro el Alto,-96.2825401,16.0201016,4654
20,Oaxaca,307,San Pedro Huamelula,-95.4007881,16.0144515,9735
20,Oaxaca,308,San Pedro Huilotepec,-95.0910564,16.1437166,3307
20,Oaxaca,309,San Pedro Ixcatlán,-96.303824,18.0844377,10368
20,Oaxaca,310,San Pedro Ixtlahuaca,-96.4912339,17.0347794,14552
20,Oaxaca,311,San Pedro Jaltepetongo,-97.0205785,17.4116259,483
20,Oaxaca,312,San Pedro Jicayán,-98.0054715,16.2707871,11279
20,Oaxaca,313,San Pedro Jocotipac,-97.0448704,17.4606816,730
20,Oaxaca,314,San Pedro Juchatengo,-97.0514357,16.2027428,1755
20,Oaxaca,315,San Pedro Mártir,-96.4243985,16.4440162,1899
20,Oaxaca,316,San Pedro Mártir Quiechapa,-96.1451139,16.2454817,738
20,Oaxaca,317,San Pedro Mártir Yucuxaco,-97.3636273,17.2557462,1257
20,Oaxaca,318,San Pedro Mixtepec,-97.0501795,15.5857517,49780
20,Oaxaca,319,San Pedro Mixtepec,-96.1658072,16.1618475,972
20,Oaxaca,320,San Pedro Molinos,-97.3228048,17.0616702,706
20,Oaxaca,321,San Pedro Nopala,-97.3228704,17.4822658,751
20,Oaxaca,322,San Pedro Ocopetatillo,-96.5447352,18.110577,786
20,Oaxaca,323,San Pedro Ocotepec,-95.5048304,16.5719507,2404
20,Oaxaca,324,San Pedro Pochutla,-96.2754829,15.4446827,48204
20,Oaxaca,325,San Pedro Quiatoni,-96.0153584,16.4659519,11930
20,Oaxaca,326,San Pedro Sochiápam,-96.3951841,17.4930506,5052
20,Oaxaca,327,San Pedro Tapanatepec,-94.1137854,16.2202095,15479
20,Oaxaca,328,San Pedro Taviche,-96.3215352,16.3816255,1441
20,Oaxaca,329,San Pedro Teozacoalco,-97.1709953,17.0101654,1153
20,Oaxaca,330,San Pedro Teutila,-96.4220417,17.5837302,4296
20,Oaxaca,331,San Pedro Tidaá,-97.2238182,17.2026751,982
20,Oaxaca,332,San Pedro Topiltepec,-97.2037364,17.2613924,373
20,Oaxaca,333,San Pedro Totolápam,-96.1806865,16.39592,3294
20,Oaxaca,334,Villa de Tututepec,-97.3630749,16.0747621,50541
20,Oaxaca,335,San Pedro Yaneri,-96.2116454,17.2509681,867
20,Oaxaca,336,San Pedro Yólox,-96.3305672,17.3518369,1697
20,Oaxaca,337,San Pedro y San Pablo Ayutla,-96.0437494,17.0137743,5616
20,Oaxaca,338,Villa de Etla,-96.4802086,17.1227101,10361
20,Oaxaca,339,San Pedro y San Pablo Teposcolula,-97.2917479,17.3043451,4353
20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,-97.4304246,18.0338362,1747
20,Oaxaca,341,San Pedro Yucunama,-97.2857328,17.3339615,241
20,Oaxaca,342,San Raymundo Jalpan,-96.4519792,16.5813427,4105
20,Oaxaca,343,San Sebastián Abasolo,-96.3519893,16.594083,1999
20,Oaxaca,344,San Sebastián Coatlán,-96.4939141,16.1204531,2809
20,Oaxaca,345,San Sebastián Ixcapa,-98.0840154,16.3237202,4188
20,Oaxaca,346,San Sebastián Nicananduta,-97.4059766,17.3104429,1542
20,Oaxaca,347,San Sebastián Río Hondo,-96.2750618,16.105819,4202
20,Oaxaca,348,San Sebastián Tecomaxtlahuaca,-98.0152226,17.2045083,8192
20,Oaxaca,349,San Sebastián Teitipac,-96.3650468,16.5705129,2189
20,Oaxaca,350,San Sebastián Tutla,-96.4019633,17.0330514,16878
20,Oaxaca,351,San Simón Almolongas,-96.431082,16.2426667,2802
20,Oaxaca,352,San Simón Zahuatlán,-98.0016302,17.4943872,4940
20,Oaxaca,353,Santa Ana,-96.4303396,16.2026297,2406
20,Oaxaca,354,Santa Ana Ateixtlahuaca,-96.5422979,18.1238082,477
20,Oaxaca,355,Santa Ana Cuauhtémoc,-96.4740914,17.5901828,681
20,Oaxaca,356,Santa Ana del Valle,-96.2818029,16.5941377,2179
20,Oaxaca,357,Santa Ana Tavela,-95.5441643,16.3916739,848
20,Oaxaca,358,Santa Ana Tlapacoyan,-96.5013502,16.4438412,1958
20,Oaxaca,359,Santa Ana Yareni,-96.3638806,17.2352036,637
20,Oaxaca,360,Santa Ana Zegache,-96.433338,16.5016351,3981
20,Oaxaca,361,Santa Catalina Quierí,-96.1557089,16.1919924,825
20,Oaxaca,362,Santa Catarina Cuixtla,-96.3841078,16.1815824,1495
20,Oaxaca,363,Santa Catarina Ixtepeji,-96.3342117,17.1555976,2675
20,Oaxaca,364,Santa Catarina Juquila,-97.1732902,16.1413234,18654
20,Oaxaca,365,Santa Catarina Lachatao,-96.2822563,17.1606411,1059
20,Oaxaca,366,Santa Catarina Loxicha,-96.4517516,16.0410216,3676
20,Oaxaca,367,Santa Catarina Mechoacán,-97.5009693,16.2003961,4582
20,Oaxaca,368,Santa Catarina Minas,-96.3655642,16.4645083,2067
20,Oaxaca,369,Santa Catarina Quiané,-96.4426691,16.5249102,2193
20,Oaxaca,370,Santa Catarina Tayata,-97.3330164,17.2052097,662
20,Oaxaca,371,Santa Catarina Ticuá,-97.3205491,17.0416449,986
20,Oaxaca,372,Santa Catarina Yosonotú,-97.394366,17.0113979,1316
20,Oaxaca,373,Santa Catarina Zapoquila,-97.3605959,18.0352407,403
20,Oaxaca,374,Santa Cruz Acatepec,-96.5231149,18.0949542,1645
20,Oaxaca,375,Santa Cruz Amilpas,-96.4102462,17.033132,13200
20,Oaxaca,376,Santa Cruz de Bravo,-98.1326361,17.3452946,365
20,Oaxaca,377,Santa Cruz Itundujia,-97.3937985,16.5229749,10860
20,Oaxaca,378,Santa Cruz Mixtepec,-96.5256666,16.4732794,3720
20,Oaxaca,379,Santa Cruz Nundaco,-97.4323474,17.1026901,2951
20,Oaxaca,380,Santa Cruz Papalutla,-96.3505681,16.5734159,2242
20,Oaxaca,381,Santa Cruz Tacache de Mina,-98.0902835,17.4939581,2940
20,Oaxaca,382,Santa Cruz Tacahua,-97.2931797,16.5508044,1182
20,Oaxaca,383,Santa Cruz Tayata,-97.3406942,17.2127968,595
20,Oaxaca,384,Santa Cruz Xitla,-96.4023264,16.1920772,4794
20,Oaxaca,385,Santa Cruz Xoxocotlán,-96.4403689,17.0138213,100402
20,Oaxaca,386,Santa Cruz Zenzontepec,-97.2942284,16.3206472,19079
20,Oaxaca,387,Santa Gertrudis,-96.4749961,16.4711741,2891
20,Oaxaca,388,Santa Inés del Monte,-96.5142073,16.553276,2809
20,Oaxaca,389,Santa Inés Yatzeche,-96.4522767,16.4831224,908
20,Oaxaca,390,Santa Lucía del Camino,-96.4140838,17.0350825,50362
20,Oaxaca,391,Santa Lucía Miahuatlán,-96.370556,16.1111303,3375
20,Oaxaca,392,Santa Lucía Monteverde,-97.395869,16.5816648,6726
20,Oaxaca,393,Santa Lucía Ocotlán,-96.4049426,16.4431884,4173
20,Oaxaca,394,Santa María Alotepec,-95.5116458,17.0531544,2796
20,Oaxaca,395,Santa María Apazco,-97.0601393,17.38045,1629
20,Oaxaca,396,Santa María la Asunción,-96.4909715,18.0629607,3259
20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,-97.404977,17.1602891,40123
20,Oaxaca,398,Ayoquezco de Aldama,-96.5035212,16.4108396,4874
20,Oaxaca,399,Santa María Atzompa,-96.464534,17.0610316,41921
20,Oaxaca,400,Santa María Camotlán,-97.4136168,17.5358418,1713
20,Oaxaca,401,Santa María Colotepec,-96.561892,15.5352052,27046
20,Oaxaca,402,Santa María Cortijo,-98.1708579,16.2702889,1067
20,Oaxaca,403,Santa María Coyotepec,-96.4224251,16.5801778,3751
20,Oaxaca,404,Santa María Chachoápam,-97.1700618,17.313056,761
20,Oaxaca,405,Villa de Chilapa de Díaz,-97.3754884,17.3517984,1815
20,Oaxaca,406,Santa María Chilchotla,-96.4949946,18.1403265,21469
20,Oaxaca,407,Santa María Chimalapa,-94.405888,16.5435712,9578
20,Oaxaca,408,Santa María del Rosario,-97.3537753,17.2106341,499
20,Oaxaca,409,Santa María del Tule,-96.3811732,17.0248126,8939
20,Oaxaca,410,Santa María Ecatepec,-95.5252069,16.1703057,3418
20,Oaxaca,411,Santa María Guelacé,-96.3610188,17.0003156,908
20,Oaxaca,412,Santa María Guienagati,-95.2116149,16.4416738,3178
20,Oaxaca,413,Santa María Huatulco,-96.1919535,15.5010001,50862
20,Oaxaca,414,Santa María Huazolotitlán,-97.54463,16.1808,11995
20,Oaxaca,415,Santa María Ipalapa,-98.0201766,16.3810387,4878
20,Oaxaca,416,Santa María Ixcatlán,-97.1125735,17.5105735,461
20,Oaxaca,417,Santa María Jacatepec,-96.1240768,17.5136478,9682
20,Oaxaca,418,Santa María Jalapa del Marqués,-95.2636161,16.2624235,11735
20,Oaxaca,419,Santa María Jaltianguis,-96.3141777,17.2156206,592
20,Oaxaca,420,Santa María Lachixío,-97.0109159,16.4339922,1679
20,Oaxaca,421,Santa María Mixtequilla,-95.1537704,16.222535,4690
20,Oaxaca,422,Santa María Nativitas,-97.2005234,17.394138,603
20,Oaxaca,423,Santa María Nduayaco,-97.2946814,17.2441432,453
20,Oaxaca,424,Santa María Ozolotepec,-96.221224,16.0751027,3793
20,Oaxaca,425,Santa María Pápalo,-96.4750483,17.4702976,2058
20,Oaxaca,426,Santa María Peñoles,-97.0008804,17.0444094,8967
20,Oaxaca,427,Santa María Petapa,-95.0712139,16.4920745,16706
20,Oaxaca,428,Santa María Quiegolani,-96.0307211,16.1637968,2224
20,Oaxaca,429,Santa María Sola,-97.004721,16.3400297,1516
20,Oaxaca,430,Santa María Tataltepec,-97.2342416,17.0832852,317
20,Oaxaca,431,Santa María Tecomavaca,-97.0127974,17.5722526,1830
20,Oaxaca,432,Santa María Temaxcalapa,-96.094492,17.2251958,903
20,Oaxaca,433,Santa María Temaxcaltepec,-97.1140758,16.0947192,2694
20,Oaxaca,434,Santa María Teopoxco,-96.5718501,18.0959973,3985
20,Oaxaca,435,Santa María Tepantlali,-96.0036433,16.5951047,3576
20,Oaxaca,436,Santa María Texcatitlán,-97.0400082,17.4246458,896
20,Oaxaca,437,Santa María Tlahuitoltepec,-96.0347708,17.0551133,9653
20,Oaxaca,438,Santa María Tlalixtac,-96.4417071,17.5706038,1839
20,Oaxaca,439,Santa María Tonameca,-96.3243315,15.4449702,25347
